DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2020,ES,11860,ES24,1,3298,2,667.11512,1,1,1
2020,ES,11861,ES24,1,3298,2,255.01638,1,1,1
2020,ES,11862,ES24,1,3298,2,1746.75539,1,1,1
2020,ES,11863,ES24,1,3299,2,977.43399,1,1,1
2020,ES,11864,ES24,1,3299,2,275.04781,1,1,1
2020,ES,11865,ES24,1,3299,2,1574.48301,1,1,1
2020,ES,11866,ES24,1,3299,2,506.21802,1,1,1
2020,ES,11869,ES24,1,3310,2,430.31354,1,3,1
2020,ES,11871,ES24,1,3311,2,470.39529,1,2,1
2020,ES,11872,ES24,1,3311,2,1368.82305,1,2,1
2020,ES,11873,ES24,1,3311,2,847.91932,1,2,1
2020,ES,11874,ES24,1,3311,2,314.71153,1,2,1
2020,ES,11875,ES24,1,3311,2,848.53459,1,2,1
2020,ES,11876,ES24,1,3322,2,1514.73345,1,3,1
2020,ES,11877,ES24,1,3322,2,331.16788,1,3,1
2020,ES,11878,ES24,1,3322,2,361.32656,1,3,1
2020,ES,11879,ES24,1,3322,2,751.80714,1,3,1
2020,ES,11881,ES24,1,3322,2,760.32885,1,3,1
2020,ES,11882,ES24,1,3323,2,385.45324,1,3,1
2020,ES,11883,ES24,1,3323,2,353.49491,1,3,1
2020,ES,11886,ES24,1,3323,2,385.97232,1,3,1
2020,ES,11888,ES24,1,3323,2,522.55279,1,3,1
2020,ES,11889,ES24,1,3324,2,614.00537,1,3,1
2020,ES,11890,ES24,1,3324,2,1087.96555,1,3,1
2020,ES,11891,ES24,1,3324,2,805.75350,1,3,1
2020,ES,11892,ES24,1,3324,2,1263.09817,1,3,1
2020,ES,11893,ES24,1,3324,2,543.40160,1,3,1
2020,ES,11894,ES24,1,3324,2,915.95503,1,3,1
2020,ES,11895,ES24,1,3324,2,781.11912,1,1,1
2020,ES,11896,ES24,1,3324,2,604.13443,1,3,1
2020,ES,11897,ES24,1,3325,2,631.55013,1,3,1
2020,ES,11898,ES24,1,3325,2,720.52404,1,3,1
2020,ES,11899,ES24,1,3325,2,1819.16740,1,3,1
2020,ES,11900,ES24,1,3325,2,672.56224,1,3,1
2020,ES,11902,ES24,1,3325,2,302.97114,1,3,1
2020,ES,11903,ES24,1,3325,2,619.81946,1,3,1
2020,ES,11904,ES24,1,3325,2,304.83109,1,3,1
2020,ES,11905,ES24,1,3325,2,564.79138,1,3,1
2020,ES,11906,ES24,1,3325,2,327.50121,1,3,1
2020,ES,11907,ES24,1,3335,2,543.40160,1,3,1
2020,ES,11910,ES63,1,1971,2,142.13301,1,1,1
2020,ES,11911,ES63,1,1971,2,94.76711,1,1,1
2020,ES,11912,ES63,1,1971,2,141.03602,1,1,1
2020,ES,11913,ES63,1,1971,2,145.06135,1,1,1
2020,ES,11914,ES63,1,1971,2,121.78402,1,1,1
2020,ES,11915,ES63,1,1971,2,79.99745,1,1,1
2020,ES,11916,ES63,1,1971,2,82.49449,1,1,1
2020,ES,11917,ES63,1,1973,2,220.08594,1,1,1
2020,ES,11918,ES63,1,1973,2,265.67810,1,1,1
2020,ES,11919,ES63,1,1973,2,219.24653,1,1,1
2020,ES,11920,ES63,1,1973,2,131.98890,1,1,1
2020,ES,11921,ES63,1,1973,2,193.71757,1,1,1
2020,ES,11922,ES63,1,1973,2,195.68128,1,1,1
2020,ES,11923,ES63,1,1973,2,65.93808,1,1,1
2020,ES,11924,ES63,1,1973,2,193.71757,1,1,1
2020,ES,11925,ES63,1,1978,2,148.56834,1,1,1
2020,ES,11926,ES63,1,1978,2,111.86311,1,1,1
2020,ES,11927,ES63,1,1978,2,81.40433,1,1,1
2020,ES,11928,ES63,1,1978,2,195.91161,1,1,1
2020,ES,11929,ES63,1,1978,2,287.22860,1,1,1
2020,ES,11930,ES63,1,1978,2,149.72446,1,1,1
2020,ES,11931,ES63,1,1978,2,206.49530,1,1,1
2020,ES,11932,ES63,1,1978,2,230.77440,1,1,1
2020,ES,11933,ES63,1,1981,2,193.71757,1,1,1
2020,ES,11934,ES63,1,1993,2,125.77092,1,1,1
2020,ES,11936,ES63,1,1993,2,287.22860,1,1,1
2020,ES,11938,ES63,1,1993,2,48.36065,1,1,1
2020,ES,11939,ES63,1,1993,2,57.50811,1,1,1
2020,ES,11940,ES63,1,1993,2,220.08594,1,1,1
2020,ES,11941,ES63,1,1993,2,263.72801,1,1,1
2020,ES,11942,ES63,1,1993,2,229.25984,1,1,1
2020,ES,11943,ES63,1,1993,2,181.48299,1,1,1
2020,ES,11945,ES63,1,4970,2,649.09277,1,1,1
2020,ES,11946,ES63,1,4970,2,82.49449,1,1,1
2020,ES,11948,ES63,1,4970,2,200.26437,1,1,1
2020,ES,11949,ES63,1,4970,2,74.41514,1,1,1
2020,ES,11950,ES63,1,4970,2,234.61157,1,1,1
2020,ES,11952,ES63,1,4972,2,133.34432,1,1,1
2020,ES,11954,ES63,1,4972,2,133.34432,1,1,1
2020,ES,11956,ES63,1,4972,2,132.17546,1,1,1
2020,ES,11957,ES63,1,4972,2,177.96516,1,1,1
2020,ES,11958,ES63,1,4972,2,255.76344,1,1,1
2020,ES,11959,ES63,1,4972,2,65.54977,1,1,1
2020,ES,11960,ES63,1,4972,2,82.49449,1,1,1
2020,ES,11961,ES63,1,4977,2,222.26719,1,1,1
2020,ES,11962,ES63,1,4977,2,93.89291,1,1,1
2020,ES,11964,ES63,1,4977,2,90.28124,1,1,1
2020,ES,11965,ES63,1,4977,2,116.81631,1,1,1
2020,ES,11967,ES63,1,4977,2,147.72913,1,1,1
2020,ES,11968,ES63,1,4977,2,95.55662,1,1,1
2020,ES,11969,ES63,1,4977,2,66.64151,1,1,1
2020,ES,11970,ES63,1,4980,2,145.06135,1,1,1
2020,ES,11971,ES63,1,4992,2,233.91194,1,1,1
2020,ES,11973,ES63,1,4992,2,242.37821,1,1,1
2020,ES,11975,ES63,1,4992,2,167.44114,1,1,1
2020,ES,11976,ES64,1,1992,2,269.58689,1,1,1
2020,ES,11978,ES64,1,1992,2,69.92680,1,1,1
2020,ES,11979,ES64,1,1992,2,65.55106,1,1,1
2020,ES,11981,ES64,1,1992,2,141.03602,1,1,1
2020,ES,11983,ES64,1,1992,2,158.32859,1,1,1
2020,ES,11985,ES64,1,1992,2,236.70281,1,1,1
2020,ES,11987,ES64,1,1995,2,118.35213,1,1,1
2020,ES,11988,ES64,1,1995,2,227.01887,1,1,1
2020,ES,11989,ES64,1,1995,2,241.68976,1,1,1
2020,ES,11990,ES64,1,1995,2,118.35575,1,1,1
2020,ES,11991,ES64,1,1995,2,104.37612,1,1,1
2020,ES,11992,ES64,1,1995,2,286.91272,1,1,1
2020,ES,11993,ES64,1,1995,2,94.76711,1,1,1
2020,ES,11994,ES64,1,1995,2,104.57667,1,1,1
2020,ES,11995,ES64,1,1995,2,76.54359,1,1,1
2020,ES,11996,ES64,1,1999,2,73.09706,1,1,1
2020,ES,11997,ES64,1,1999,2,204.84464,1,1,1
2020,ES,11998,ES64,1,1999,2,107.32598,1,1,1
2020,ES,12000,ES64,1,1999,2,73.09706,1,1,1
2020,ES,12001,ES64,1,1999,2,162.24249,1,1,1
2020,ES,12003,ES64,1,1999,2,91.85594,1,1,1
2020,ES,12006,ES64,1,4991,2,151.81538,1,1,1
2020,ES,12010,ES64,1,4991,2,71.34205,1,1,1
2020,ES,12013,ES64,1,4991,2,61.78567,1,1,1
2020,ES,12014,ES64,1,4994,2,222.30150,1,1,1
2020,ES,12015,ES64,1,4994,2,73.09706,1,1,1
2020,ES,12017,ES64,1,4994,2,111.96056,1,1,1
2020,ES,12019,ES64,1,4994,2,239.66672,1,1,1
2020,ES,12020,ES64,1,4994,2,76.54359,1,1,1
2020,ES,12021,ES64,1,4994,2,118.35213,1,1,1
2020,ES,12026,ES64,1,4998,2,76.54359,1,1,1
2020,ES,12027,ES64,1,4998,2,207.10938,1,1,1
2020,ES,12028,ES64,1,4998,2,77.61944,1,1,1
2020,ES,12030,ES64,1,4998,2,210.78936,1,1,1
2020,ES,12031,ES64,1,4998,2,253.26314,1,1,1
2020,ES,12033,ES64,1,4999,2,56.33004,1,1,1
2020,ES,12034,ES21,1,1,2,701.75516,1,2,1
2020,ES,12035,ES21,1,1,2,291.43704,1,2,1
2020,ES,12036,ES21,1,1,2,906.90849,1,2,1
2020,ES,12038,ES21,1,1,2,653.68572,1,2,1
2020,ES,12039,ES21,1,1,2,567.54166,1,2,1
2020,ES,12041,ES21,1,1,2,710.18264,1,2,1
2020,ES,12043,ES21,1,1,2,410.95234,1,2,1
2020,ES,12044,ES21,1,1,2,449.69233,1,2,1
2020,ES,12046,ES21,1,5,2,1069.91716,1,1,1
2020,ES,12048,ES21,1,5,2,1369.77846,1,1,1
2020,ES,12049,ES21,1,5,2,1730.64539,1,1,1
2020,ES,12052,ES21,1,5,2,912.45387,1,1,1
2020,ES,12058,ES21,1,8,2,801.65469,1,1,1
2020,ES,12059,ES21,1,8,2,635.03930,1,1,1
2020,ES,12061,ES21,1,8,2,1420.94176,1,1,1
2020,ES,12063,ES21,1,8,2,628.72916,1,1,1
2020,ES,12064,ES21,1,8,2,912.45387,1,1,1
2020,ES,12065,ES21,1,8,2,794.05234,1,1,1
2020,ES,12071,ES21,1,4796,2,1084.27530,1,1,1
2020,ES,12074,ES21,1,4796,2,1077.07778,1,1,1
2020,ES,12082,ES21,1,4797,2,1472.68326,1,1,1
2020,ES,12083,ES21,1,4797,2,620.66398,1,1,1
2020,ES,12086,ES21,1,4797,2,451.92846,1,1,1
2020,ES,12088,ES21,1,4797,2,1082.38268,1,1,1
2020,ES,12091,ES21,1,4797,2,1073.64629,1,1,1
2020,ES,12098,ES21,1,4798,2,1452.50133,1,1,1
2020,ES,12102,ES21,1,4798,2,1583.80345,1,1,1
2020,ES,12104,ES21,1,4798,2,1086.00799,1,1,1
2020,ES,12108,ES21,1,4799,2,1519.27232,1,1,1
2020,ES,12110,ES21,1,4799,2,801.65469,1,1,1
2020,ES,12113,ES21,1,4799,2,621.91840,1,1,1
2020,ES,12114,ES21,1,4799,2,801.65469,1,1,1
2020,ES,12118,ES21,1,4808,2,529.33319,1,1,1
2020,ES,12120,ES21,1,4808,2,907.22493,1,1,1
2020,ES,12123,ES21,1,4808,2,529.33319,1,1,1
2020,ES,12125,ES21,1,4808,2,1730.64539,1,1,1
2020,ES,12127,ES21,1,4808,2,1693.79670,1,1,1
2020,ES,12131,ES21,1,4809,2,855.36078,1,1,1
2020,ES,12141,ES21,1,4809,2,1789.12748,1,1,1
2020,ES,12142,ES21,1,4810,2,1693.79670,1,1,1
2020,ES,12143,ES21,1,4810,2,1086.00799,1,1,1
2020,ES,12146,ES21,1,4810,2,912.45387,1,1,1
2020,ES,12149,ES21,1,4810,2,912.45387,1,1,1
2020,ES,12150,ES21,1,4810,2,1062.63069,1,1,1
2020,ES,12153,ES21,1,4810,2,1055.23692,1,1,1
2020,ES,12154,ES21,1,4824,2,843.41118,1,1,1
2020,ES,12156,ES21,1,4824,2,1073.64629,1,1,1
2020,ES,12157,ES21,1,4824,2,1076.61755,1,1,1
2020,ES,12158,ES21,1,4824,2,881.42436,1,1,1
2020,ES,12159,ES21,1,4824,2,1319.96113,1,1,1
2020,ES,12160,ES21,1,4824,2,1572.97904,1,1,1
2020,ES,12163,ES21,1,4824,2,1583.80345,1,1,1
2020,ES,12164,ES21,1,4824,2,2065.44190,1,1,1
2020,ES,12167,ES21,1,4825,2,621.91840,1,1,1
2020,ES,12168,ES21,1,4825,2,845.47990,1,1,1
2020,ES,12170,ES21,1,4825,2,554.63778,1,1,1
2020,ES,12171,ES21,1,4825,2,787.50313,1,1,1
2020,ES,12174,ES21,1,4825,2,1052.16161,1,1,1
2020,ES,12177,ES21,1,4825,2,607.19374,1,1,1
2020,ES,12178,ES21,1,4826,2,1084.27530,1,1,1
2020,ES,12179,ES21,1,4826,2,497.41056,1,1,1
2020,ES,12180,ES21,1,4826,2,1087.20508,1,1,1
2020,ES,12183,ES21,1,4826,2,1730.64539,1,1,1
2020,ES,12184,ES21,1,4826,2,788.24078,1,1,1
2020,ES,12185,ES21,1,4826,2,585.73911,1,1,1
2020,ES,12186,ES21,1,4826,2,711.71799,1,1,1
2020,ES,12188,ES21,1,4826,2,969.69682,1,1,1
2020,ES,12189,ES21,1,4826,2,915.44845,1,1,1
2020,ES,12194,ES21,1,4874,2,892.08907,1,2,1
2020,ES,12201,ES21,1,4874,2,1223.36848,1,2,1
2020,ES,12203,ES21,1,4875,2,650.53022,1,2,1
2020,ES,12205,ES21,1,4875,2,1529.50215,1,2,1
2020,ES,12206,ES21,1,4875,2,906.90849,1,2,1
2020,ES,12223,ES21,1,4888,2,494.66820,1,3,1
2020,ES,12224,ES21,1,4888,2,1538.59008,1,3,1
2020,ES,12227,ES21,1,4889,2,479.20815,1,3,1
2020,ES,12229,ES21,1,4889,2,516.75419,1,3,1
2020,ES,12230,ES21,1,4889,2,915.59533,1,3,1
2020,ES,12234,ES21,1,4889,2,503.81500,1,3,1
2020,ES,12237,ES21,1,4889,2,422.60251,1,3,1
2020,ES,12241,ES21,1,4901,2,580.55005,1,3,1
2020,ES,12242,ES21,1,4901,2,875.45862,1,3,1
2020,ES,12249,ES21,1,4901,2,514.42096,1,3,1
2020,ES,12254,ES42,1,18,2,763.17926,1,1,1
2020,ES,12255,ES42,1,18,2,1054.88124,1,1,1
2020,ES,12256,ES42,1,18,2,1680.09567,1,1,1
2020,ES,12257,ES42,1,18,2,617.19869,1,1,1
2020,ES,12258,ES42,1,18,2,1019.80403,1,1,1
2020,ES,12260,ES42,1,18,2,1159.56106,1,1,1
2020,ES,12263,ES42,1,23,2,490.16052,1,1,1
2020,ES,12264,ES42,1,23,2,551.70748,1,1,1
2020,ES,12265,ES42,1,23,2,356.70493,1,1,1
2020,ES,12268,ES42,1,23,2,640.74028,1,1,1
2020,ES,12270,ES42,1,23,2,863.98832,1,1,1
2020,ES,12271,ES42,1,23,2,640.74028,1,1,1
2020,ES,12272,ES42,1,23,2,874.94436,1,1,1
2020,ES,12273,ES42,1,23,2,504.13107,1,1,1
2020,ES,12276,ES42,1,30,2,1516.98196,1,3,1
2020,ES,12278,ES42,1,30,2,429.23015,1,3,1
2020,ES,12279,ES42,1,30,2,1003.39984,1,3,1
2020,ES,12282,ES42,1,30,2,507.43590,1,3,1
2020,ES,12283,ES42,1,30,2,1168.91447,1,3,1
2020,ES,12284,ES42,1,30,2,413.60707,1,3,1
2020,ES,12285,ES42,1,30,2,805.61862,1,3,1
2020,ES,12286,ES42,1,35,2,953.50250,1,3,1
2020,ES,12292,ES42,1,35,2,1003.39984,1,3,1
2020,ES,12295,ES42,1,35,2,507.43590,1,3,1
2020,ES,12296,ES42,1,35,2,813.54634,1,3,1
2020,ES,12298,ES42,1,3764,2,406.49956,1,1,1
2020,ES,12299,ES42,1,3764,2,432.90441,1,1,1
2020,ES,12301,ES42,1,3764,2,495.09751,1,1,1
2020,ES,12303,ES42,1,3764,2,461.73235,1,1,1
2020,ES,12304,ES42,1,3764,2,1680.09567,1,1,1
2020,ES,12305,ES42,1,3764,2,504.23121,1,1,1
2020,ES,12308,ES42,1,3764,2,340.18752,1,1,1
2020,ES,12309,ES42,1,3764,2,691.00210,1,1,1
2020,ES,12312,ES42,1,3765,2,950.57444,1,1,1
2020,ES,12313,ES42,1,3765,2,639.81937,1,1,1
2020,ES,12316,ES42,1,3765,2,912.83283,1,1,1
2020,ES,12318,ES42,1,3765,2,521.42298,1,1,1
2020,ES,12320,ES42,1,3765,2,431.20319,1,1,1
2020,ES,12324,ES42,1,3766,2,545.58018,1,1,1
2020,ES,12334,ES42,1,3767,2,356.70493,1,1,1
2020,ES,12340,ES42,1,3767,2,403.58380,1,1,1
2020,ES,12347,ES42,1,3780,2,865.52410,1,1,1
2020,ES,12348,ES42,1,3780,2,501.91819,1,1,1
2020,ES,12351,ES42,1,3780,2,749.45850,1,1,1
2020,ES,12352,ES42,1,3780,2,319.05884,1,1,1
2020,ES,12353,ES42,1,3780,2,641.43294,1,1,1
2020,ES,12355,ES42,1,3780,2,444.42054,1,1,1
2020,ES,12356,ES42,1,3780,2,874.94436,1,1,1
2020,ES,12358,ES42,1,3781,2,436.28295,1,1,1
2020,ES,12359,ES42,1,3781,2,1728.52863,1,1,1
2020,ES,12361,ES42,1,3781,2,638.89104,1,1,1
2020,ES,12362,ES42,1,3781,2,427.44894,1,1,1
2020,ES,12363,ES42,1,3781,2,406.49956,1,1,1
2020,ES,12364,ES42,1,3781,2,382.87940,1,1,1
2020,ES,12366,ES42,1,3781,2,749.45850,1,1,1
2020,ES,12369,ES42,1,3781,2,819.85568,1,1,1
2020,ES,12372,ES42,1,3792,2,606.95262,1,3,1
2020,ES,12373,ES42,1,3792,2,667.69424,1,3,1
2020,ES,12374,ES42,1,3792,2,369.46989,1,3,1
2020,ES,12383,ES42,1,3793,2,443.83798,1,3,1
2020,ES,12384,ES42,1,3793,2,1621.25402,1,3,1
2020,ES,12387,ES42,1,3793,2,802.10174,1,3,1
2020,ES,12388,ES42,1,3793,2,226.99556,1,3,1
2020,ES,12391,ES42,1,3793,2,472.99373,1,3,1
2020,ES,12392,ES42,1,3793,2,1301.58629,1,3,1
2020,ES,12400,ES42,1,3794,2,528.29224,1,3,1
2020,ES,12402,ES42,1,3794,2,649.65016,1,3,1
2020,ES,12404,ES42,1,3794,2,408.67346,1,3,1
2020,ES,12407,ES42,1,3795,2,477.75781,1,3,1
2020,ES,12408,ES42,1,3795,2,526.47244,1,3,1
2020,ES,12409,ES42,1,3795,2,395.26962,1,3,1
2020,ES,12411,ES42,1,3795,2,410.15138,1,3,1
2020,ES,12413,ES42,1,3795,2,412.47848,1,3,1
2020,ES,12415,ES42,1,3795,2,1268.64842,1,3,1
2020,ES,12417,ES42,1,3795,2,503.16129,1,3,1
2020,ES,12418,ES42,1,3808,2,549.52189,1,3,1
2020,ES,12422,ES42,1,3808,2,500.73660,1,3,1
2020,ES,12423,ES42,1,3808,2,867.62636,1,3,1
2020,ES,12427,ES42,1,3808,2,808.64087,1,3,1
2020,ES,12428,ES42,1,3808,2,1032.58459,1,3,1
2020,ES,12433,ES42,1,3820,2,1030.82486,1,3,1
2020,ES,12435,ES42,1,3820,2,507.43590,1,3,1
2020,ES,12437,ES42,1,3820,2,448.49394,1,3,1
2020,ES,12443,ES42,1,3821,2,2479.24611,1,3,1
2020,ES,12445,ES42,1,3821,2,1100.08922,1,3,1
2020,ES,12451,ES42,1,3821,2,1392.40081,1,3,1
2020,ES,12454,ES42,1,3822,2,1091.36358,1,3,1
2020,ES,12455,ES42,1,3822,2,507.43590,1,3,1
2020,ES,12456,ES42,1,3822,2,1907.00500,1,3,1
2020,ES,12458,ES42,1,3822,2,492.07474,1,3,1
2020,ES,12459,ES42,1,3822,2,507.43590,1,3,1
2020,ES,12460,ES42,1,3822,2,507.43590,1,3,1
2020,ES,12466,ES42,1,3823,2,2190.59580,1,3,1
2020,ES,12467,ES42,1,3823,2,1310.55241,1,3,1
2020,ES,12468,ES42,1,3823,2,693.67548,1,3,1
2020,ES,12469,ES42,1,3823,2,602.72638,1,3,1
2020,ES,12470,ES42,1,3823,2,433.83412,1,3,1
2020,ES,12471,ES42,1,3823,2,805.61862,1,3,1
2020,ES,12473,ES42,1,3823,2,744.83682,1,3,1
2020,ES,12477,ES42,1,3823,2,376.33937,1,3,1
2020,ES,12481,ES42,1,3824,2,507.43590,1,3,1
2020,ES,12483,ES42,1,3824,2,1030.82486,1,3,1
2020,ES,12484,ES42,1,3824,2,511.10196,1,3,1
2020,ES,12485,ES42,1,3824,2,805.61862,1,3,1
2020,ES,12486,ES42,1,3824,2,1088.24489,1,3,1
2020,ES,12487,ES42,1,3824,2,504.28379,1,3,1
2020,ES,12497,ES52,1,39,2,3828.81241,1,2,1
2020,ES,12499,ES52,1,39,2,1567.35643,1,2,1
2020,ES,12501,ES52,1,39,2,2497.58606,1,2,1
2020,ES,12502,ES52,1,44,2,1983.48706,1,1,1
2020,ES,12507,ES52,1,44,2,2520.59930,1,1,1
2020,ES,12513,ES52,1,44,2,1091.81144,1,1,1
2020,ES,12514,ES52,1,46,2,3773.63455,1,1,1
2020,ES,12515,ES52,1,46,2,1273.38419,1,1,1
2020,ES,12516,ES52,1,46,2,1437.57194,1,1,1
2020,ES,12521,ES52,1,46,2,1949.86408,1,1,1
2020,ES,12522,ES52,1,46,2,1779.87501,1,1,1
2020,ES,12526,ES52,1,66,2,867.23734,1,1,1
2020,ES,12529,ES52,1,66,2,2092.79390,1,1,1
2020,ES,12530,ES52,1,66,2,716.27615,1,1,1
2020,ES,12531,ES52,1,66,2,1360.68683,1,1,1
2020,ES,12533,ES52,1,66,2,1796.19467,1,1,1
2020,ES,12535,ES52,1,66,2,1332.65456,1,1,1
2020,ES,12537,ES52,1,66,2,5326.30286,1,1,1
2020,ES,12539,ES52,1,76,2,1586.58714,1,2,1
2020,ES,12540,ES52,1,76,2,1029.52045,1,2,1
2020,ES,12542,ES52,1,76,2,1175.95476,1,2,1
2020,ES,12544,ES52,1,76,2,834.89663,1,2,1
2020,ES,12546,ES52,1,76,2,913.15760,1,2,1
2020,ES,12549,ES52,1,76,2,1492.06451,1,2,1
2020,ES,12555,ES52,1,79,2,3202.50329,1,2,1
2020,ES,12556,ES52,1,79,2,862.41313,1,2,1
2020,ES,12560,ES52,1,79,2,910.54011,1,2,1
2020,ES,12566,ES52,1,83,2,1082.90101,1,2,1
2020,ES,12567,ES52,1,83,2,3073.04667,1,2,1
2020,ES,12570,ES52,1,83,2,1091.89267,1,2,1
2020,ES,12574,ES52,1,500,2,1886.07964,1,1,1
2020,ES,12575,ES52,1,500,2,531.06912,1,1,1
2020,ES,12577,ES52,1,500,2,2514.56215,1,1,1
2020,ES,12579,ES52,1,500,2,1087.84509,1,1,1
2020,ES,12585,ES52,1,500,2,822.93842,1,1,1
2020,ES,12586,ES52,1,509,2,2497.58606,1,2,1
2020,ES,12588,ES52,1,509,2,861.38252,1,2,1
2020,ES,12591,ES52,1,509,2,1690.86581,1,2,1
2020,ES,12601,ES52,1,1258,2,1198.88389,1,2,1
2020,ES,12611,ES52,1,1720,2,883.28326,1,2,1
2020,ES,12612,ES52,1,1720,2,966.02690,1,2,1
2020,ES,12613,ES52,1,1720,2,883.28326,1,2,1
2020,ES,12615,ES52,1,1720,2,1142.84171,1,2,1
2020,ES,12616,ES52,1,1720,2,1506.25033,1,2,1
2020,ES,12619,ES52,1,1720,2,1078.86065,1,2,1
2020,ES,12620,ES52,1,1720,2,1039.20924,1,2,1
2020,ES,12626,ES52,1,1781,2,1282.21919,1,2,1
2020,ES,12629,ES52,1,1781,2,1342.70166,1,2,1
2020,ES,12637,ES52,1,4120,2,3788.29705,1,1,1
2020,ES,12646,ES52,1,4121,2,4501.59463,1,1,1
2020,ES,12651,ES52,1,4121,2,2041.99958,1,1,1
2020,ES,12652,ES52,1,4121,2,1641.93532,1,1,1
2020,ES,12654,ES52,1,4121,2,1924.57925,1,1,1
2020,ES,12668,ES52,1,4128,2,1851.48171,1,1,1
2020,ES,12672,ES52,1,4129,2,1608.41246,1,1,1
2020,ES,12685,ES52,1,4136,2,733.39992,1,1,1
2020,ES,12694,ES52,1,4140,2,1142.65753,1,1,1
2020,ES,12696,ES52,1,4140,2,1317.44012,1,1,1
2020,ES,12699,ES52,1,4140,2,1115.12608,1,1,1
2020,ES,12702,ES52,1,4140,2,896.60520,1,1,1
2020,ES,12705,ES52,1,4140,2,727.52878,1,1,1
2020,ES,12709,ES52,1,4144,2,527.48381,1,2,1
2020,ES,12711,ES52,1,4144,2,2304.43063,1,2,1
2020,ES,12714,ES52,1,4144,2,1376.12440,1,2,1
2020,ES,12715,ES52,1,4144,2,1351.50069,1,2,1
2020,ES,12716,ES52,1,4144,2,1290.52066,1,2,1
2020,ES,12717,ES52,1,4144,2,934.18225,1,2,1
2020,ES,12720,ES52,1,4145,2,1151.93298,1,1,1
2020,ES,12722,ES52,1,4145,2,1761.78275,1,1,1
2020,ES,12724,ES52,1,4145,2,1664.27231,1,1,1
2020,ES,12727,ES52,1,4145,2,1642.80714,1,1,1
2020,ES,12728,ES52,1,4145,2,934.18225,1,1,1
2020,ES,12731,ES52,1,4146,2,1273.78585,1,1,1
2020,ES,12740,ES52,1,4146,2,822.01333,1,1,1
2020,ES,12744,ES52,1,4153,2,787.10911,1,2,1
2020,ES,12746,ES52,1,4153,2,936.20800,1,2,1
2020,ES,12749,ES52,1,4153,2,606.80472,1,2,1
2020,ES,12755,ES52,1,4154,2,1041.12081,1,1,1
2020,ES,12758,ES52,1,4154,2,1290.52066,1,1,1
2020,ES,12759,ES52,1,4154,2,558.98630,1,1,1
2020,ES,12763,ES52,1,4154,2,1784.06836,1,1,1
2020,ES,12766,ES52,1,4155,2,711.44049,1,1,1
2020,ES,12769,ES52,1,4155,2,969.96610,1,1,1
2020,ES,12771,ES52,1,4155,2,1351.50069,1,1,1
2020,ES,12774,ES52,1,4155,2,3043.14917,1,1,1
2020,ES,12778,ES52,1,4168,2,1870.91940,1,2,1
2020,ES,12781,ES52,1,4168,2,1138.91210,1,2,1
2020,ES,12785,ES52,1,4168,2,2291.14387,1,2,1
2020,ES,12786,ES52,1,4168,2,963.23077,1,2,1
2020,ES,12788,ES52,1,4168,2,1125.46609,1,2,1
2020,ES,12790,ES52,1,4169,2,1405.84801,1,2,1
2020,ES,12794,ES52,1,4169,2,725.88863,1,2,1
2020,ES,12798,ES52,1,4169,2,909.15784,1,2,1
2020,ES,12800,ES52,1,4169,2,1230.43932,1,2,1
2020,ES,12802,ES52,1,4170,2,1718.97303,1,2,1
2020,ES,12803,ES52,1,4170,2,449.36324,1,2,1
2020,ES,12805,ES52,1,4170,2,896.78250,1,2,1
2020,ES,12806,ES52,1,4170,2,2104.72034,1,2,1
2020,ES,12809,ES52,1,4170,2,1138.91210,1,2,1
2020,ES,12812,ES52,1,4170,2,862.41313,1,2,1
2020,ES,12814,ES52,1,4171,2,442.58550,1,2,1
2020,ES,12827,ES52,1,4189,2,784.28965,1,2,1
2020,ES,12833,ES52,1,4189,2,963.23077,1,2,1
2020,ES,12834,ES52,1,4189,2,2036.67944,1,2,1
2020,ES,12838,ES52,1,4190,2,1102.71405,1,2,1
2020,ES,12839,ES52,1,4190,2,817.39221,1,2,1
2020,ES,12843,ES52,1,4190,2,839.87425,1,2,1
2020,ES,12860,ES52,1,4191,2,1184.27009,1,2,1
2020,ES,12865,ES52,1,4192,2,1635.07294,1,2,1
2020,ES,12867,ES52,1,4192,2,744.34442,1,2,1
2020,ES,12873,ES52,1,4192,2,695.27707,1,2,1
2020,ES,12876,ES52,1,4193,2,583.10838,1,2,1
2020,ES,12889,ES52,1,4194,2,814.07263,1,2,1
2020,ES,12890,ES52,1,4194,2,1102.71405,1,2,1
2020,ES,12897,ES52,1,4194,2,659.40157,1,2,1
2020,ES,12898,ES52,1,4195,2,1148.26902,1,2,1
2020,ES,12902,ES52,1,4195,2,1470.93781,1,2,1
2020,ES,12908,ES52,1,4195,2,2734.30695,1,2,1
2020,ES,12910,ES52,1,4196,2,1622.80591,1,2,1
2020,ES,12911,ES52,1,4196,2,2006.29969,1,2,1
2020,ES,12915,ES52,1,4196,2,1052.41362,1,2,1
2020,ES,12918,ES52,1,4196,2,1205.63322,1,2,1
2020,ES,12921,ES52,1,4196,2,1269.07079,1,2,1
2020,ES,12922,ES52,1,4216,2,817.44845,1,2,1
2020,ES,12923,ES52,1,4216,2,662.20928,1,2,1
2020,ES,12924,ES52,1,4216,2,500.57995,1,2,1
2020,ES,12926,ES52,1,4216,2,662.20928,1,2,1
