DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2022,ES,6356,ES11,1,524.38837,1,2,1
2022,ES,6357,ES11,1,669.82278,1,2,1
2022,ES,6359,ES11,1,871.85729,1,2,1
2022,ES,6360,ES11,1,541.01878,1,2,1
2022,ES,6361,ES11,1,1117.94710,1,2,1
2022,ES,6362,ES11,1,4443.49293,1,2,1
2022,ES,6363,ES11,1,1217.51212,1,2,1
2022,ES,6364,ES11,1,1204.42746,1,2,1
2022,ES,6365,ES11,1,541.01878,1,2,1
2022,ES,6366,ES11,1,643.74354,1,2,1
2022,ES,6367,ES11,1,795.89838,1,2,1
2022,ES,6368,ES11,1,1082.35516,1,2,1
2022,ES,6369,ES11,1,1129.75642,1,2,1
2022,ES,6370,ES11,1,616.76536,1,1,1
2022,ES,6371,ES11,1,561.10246,1,2,1
2022,ES,6372,ES11,1,1622.05838,1,2,1
2022,ES,6373,ES11,1,1124.66889,1,2,1
2022,ES,6374,ES11,1,456.32288,1,2,1
2022,ES,6375,ES11,1,2960.00220,1,1,1
2022,ES,6376,ES11,1,2960.00220,1,1,1
2022,ES,6377,ES11,1,602.09325,1,1,1
2022,ES,6378,ES11,1,1363.16689,1,1,1
2022,ES,6379,ES11,1,607.15216,1,1,1
2022,ES,6380,ES11,1,651.39152,1,1,1
2022,ES,6381,ES11,1,735.71557,1,1,1
2022,ES,6383,ES11,1,607.68042,1,1,1
2022,ES,6384,ES11,1,651.39152,1,1,1
2022,ES,6385,ES11,1,316.59582,1,1,1
2022,ES,6386,ES11,1,2960.00220,1,1,1
2022,ES,6387,ES11,1,730.30090,1,1,1
2022,ES,6388,ES11,1,1059.51561,1,1,1
2022,ES,6389,ES11,1,1283.77695,1,1,1
2022,ES,6390,ES11,1,419.67759,1,1,1
2022,ES,6391,ES11,1,720.53926,1,2,1
2022,ES,6394,ES11,1,1004.04637,1,2,1
2022,ES,6395,ES11,1,945.20613,1,2,1
2022,ES,6396,ES11,1,1194.40538,1,2,1
2022,ES,6397,ES11,1,541.01878,1,2,1
2022,ES,6398,ES11,1,1631.43272,1,2,1
2022,ES,6399,ES11,1,1702.92089,1,2,1
2022,ES,6401,ES11,1,601.98647,1,2,1
2022,ES,6402,ES11,1,978.69212,1,2,1
2022,ES,6403,ES11,1,1220.19692,1,2,1
2022,ES,6404,ES11,1,601.98647,1,2,1
2022,ES,6405,ES11,1,885.29594,1,1,1
2022,ES,6406,ES11,1,561.69345,1,1,1
2022,ES,6407,ES11,1,459.82087,1,1,1
2022,ES,6408,ES11,1,546.79970,1,1,1
2022,ES,6409,ES11,1,1789.75561,1,2,1
2022,ES,6410,ES11,1,979.15622,1,2,1
2022,ES,6411,ES11,1,1568.32534,1,2,1
2022,ES,6414,ES11,1,577.45243,1,2,1
2022,ES,6415,ES11,1,541.68443,1,2,1
2022,ES,6417,ES11,1,981.98489,1,2,1
2022,ES,6420,ES11,1,691.91574,1,3,1
2022,ES,6421,ES11,1,558.86336,1,3,1
2022,ES,6422,ES11,1,2305.63609,1,3,1
2022,ES,6423,ES11,1,2305.63609,1,3,1
2022,ES,6424,ES11,1,1796.66730,1,3,1
2022,ES,6425,ES11,1,602.17003,1,3,1
2022,ES,6426,ES11,1,654.25898,1,3,1
2022,ES,6427,ES11,1,692.76022,1,3,1
2022,ES,6428,ES11,1,528.17604,1,1,1
2022,ES,6429,ES11,1,851.75469,1,1,1
2022,ES,6430,ES11,1,403.64634,1,1,1
2022,ES,6431,ES11,1,523.65985,1,1,1
2022,ES,6432,ES11,1,558.86336,1,3,1
2022,ES,6433,ES11,1,1274.90946,1,3,1
2022,ES,6434,ES11,1,583.55881,1,3,1
2022,ES,6435,ES11,1,802.45253,1,3,1
2022,ES,6436,ES11,1,495.79077,1,1,1
2022,ES,6437,ES11,1,2687.36853,1,1,1
2022,ES,6438,ES11,1,709.54551,1,1,1
2022,ES,6439,ES11,1,821.65994,1,1,1
2022,ES,6440,ES11,1,1482.28764,1,1,1
2022,ES,6444,ES11,1,1360.23699,1,1,1
2022,ES,6445,ES11,1,912.45087,1,1,1
2022,ES,6446,ES11,1,310.65237,1,1,1
2022,ES,6447,ES11,1,456.69780,1,1,1
2022,ES,6450,ES11,1,571.47617,1,1,1
2022,ES,6451,ES11,1,2140.95607,1,1,1
2022,ES,6452,ES11,1,651.39152,1,1,1
2022,ES,6453,ES11,1,1138.03677,1,1,1
2022,ES,6455,ES11,1,734.37388,1,1,1
2022,ES,6457,ES11,1,1320.33853,1,1,1
2022,ES,6458,ES11,1,1115.40266,1,1,1
2022,ES,6459,ES11,1,1271.51956,1,1,1
2022,ES,6460,ES11,1,1503.34449,1,1,1
2022,ES,6461,ES11,1,1297.23557,1,1,1
2022,ES,6462,ES11,1,651.39152,1,1,1
2022,ES,6463,ES11,1,957.00568,1,1,1
2022,ES,6466,ES11,1,575.51204,1,1,1
2022,ES,6467,ES11,1,523.65985,1,1,1
2022,ES,6468,ES11,1,642.41794,1,1,1
2022,ES,6469,ES11,1,4300.92065,1,1,1
2022,ES,6470,ES11,1,523.65985,1,1,1
2022,ES,6471,ES11,1,781.54075,1,1,1
2022,ES,6472,ES11,1,2791.96588,1,1,1
2022,ES,6473,ES11,1,609.47172,1,1,1
2022,ES,6474,ES11,1,523.65985,1,1,1
2022,ES,6476,ES11,1,598.89849,1,1,1
2022,ES,6477,ES11,1,1745.09275,1,1,1
2022,ES,6478,ES11,1,1619.14468,1,1,1
2022,ES,6479,ES11,1,1097.96000,1,1,1
2022,ES,6481,ES11,1,851.75469,1,1,1
2022,ES,6482,ES11,1,1317.40111,1,2,1
2022,ES,6483,ES11,1,668.46292,1,2,1
2022,ES,6484,ES11,1,1031.14739,1,2,1
2022,ES,6485,ES11,1,1000.58119,1,2,1
2022,ES,6486,ES11,1,610.43849,1,2,1
2022,ES,6488,ES11,1,1043.96171,1,2,1
2022,ES,6490,ES11,1,1033.41503,1,2,1
2022,ES,6491,ES11,1,532.98744,1,2,1
2022,ES,6492,ES11,1,576.98638,1,2,1
2022,ES,6493,ES11,1,1198.90441,1,2,1
2022,ES,6494,ES11,1,880.30513,1,2,1
2022,ES,6495,ES11,1,413.91861,1,2,1
2022,ES,6496,ES11,1,278.86057,1,2,1
2022,ES,6497,ES11,1,1198.90441,1,2,1
2022,ES,6498,ES11,1,1046.40189,1,2,1
2022,ES,6499,ES11,1,863.58050,1,2,1
2022,ES,6500,ES11,1,1096.61841,1,3,1
2022,ES,6501,ES11,1,1090.39314,1,2,1
2022,ES,6502,ES11,1,474.42200,1,2,1
2022,ES,6503,ES11,1,397.20709,1,2,1
2022,ES,6504,ES11,1,1263.30857,1,2,1
2022,ES,6506,ES11,1,771.56568,1,2,1
2022,ES,6507,ES11,1,1693.06127,1,2,1
2022,ES,6508,ES11,1,548.67889,1,2,1
2022,ES,6509,ES11,1,1367.81316,1,2,1
2022,ES,6511,ES11,1,762.24694,1,2,1
2022,ES,6513,ES11,1,705.11186,1,2,1
2022,ES,6515,ES11,1,601.98647,1,2,1
2022,ES,6516,ES11,1,628.58747,1,2,1
2022,ES,6517,ES11,1,1568.32534,1,2,1
2022,ES,6518,ES11,1,2157.25636,1,2,1
2022,ES,6519,ES11,1,902.71758,1,2,1
2022,ES,6520,ES11,1,1243.92914,1,2,1
2022,ES,6522,ES11,1,1238.44823,1,3,1
2022,ES,6523,ES11,1,1219.47932,1,3,1
2022,ES,6524,ES11,1,909.34050,1,3,1
2022,ES,6525,ES11,1,961.79046,1,3,1
2022,ES,6526,ES11,1,1455.97886,1,3,1
2022,ES,6527,ES11,1,1102.72491,1,3,1
2022,ES,6528,ES11,1,1457.62250,1,3,1
2022,ES,6530,ES11,1,4486.70002,1,3,1
2022,ES,6531,ES11,1,1377.12320,1,3,1
2022,ES,6532,ES11,1,909.66091,1,3,1
2022,ES,6533,ES11,1,584.61889,1,3,1
2022,ES,6534,ES11,1,989.74077,1,3,1
2022,ES,6535,ES11,1,1238.44823,1,3,1
2022,ES,6536,ES11,1,1195.26738,1,3,1
2022,ES,6537,ES11,1,657.33260,1,3,1
2022,ES,6538,ES11,1,392.74383,1,3,1
2022,ES,6539,ES11,1,773.97029,1,3,1
2022,ES,6540,ES11,1,2408.82059,1,3,1
2022,ES,6541,ES11,1,721.58980,1,3,1
2022,ES,6542,ES11,1,691.91574,1,3,1
2022,ES,6543,ES11,1,1039.53745,1,3,1
2022,ES,6544,ES11,1,602.05432,1,3,1
2022,ES,6546,ES11,1,669.88048,1,3,1
2022,ES,6548,ES11,1,909.01468,1,3,1
2022,ES,6549,ES11,1,674.27801,1,3,1
2022,ES,6550,ES11,1,606.45785,1,3,1
2022,ES,6551,ES11,1,424.35021,1,3,1
2022,ES,6553,ES11,1,1417.98632,1,3,1
2022,ES,6554,ES11,1,1077.26700,1,3,1
2022,ES,6555,ES11,1,978.95719,1,3,1
2022,ES,6556,ES11,1,509.37445,1,3,1
2022,ES,6557,ES11,1,674.27801,1,3,1
2022,ES,6558,ES11,1,663.82940,1,3,1
2022,ES,6559,ES11,1,909.66091,1,3,1
2022,ES,6560,ES11,1,830.89011,1,3,1
2022,ES,6561,ES11,1,909.01468,1,3,1
2022,ES,6562,ES11,1,558.86336,1,3,1
2022,ES,6563,ES11,1,949.33385,1,3,1
2022,ES,6565,ES11,1,1862.40821,1,3,1
2022,ES,6566,ES11,1,659.66633,1,3,1
2022,ES,6567,ES11,1,456.14837,1,3,1
2022,ES,6568,ES11,1,428.18838,1,3,1
2022,ES,6569,ES11,1,494.29117,1,3,1
2022,ES,6570,ES11,1,558.86336,1,3,1
2022,ES,6571,ES11,1,1580.94429,1,3,1
2022,ES,6572,ES42,1,540.32241,1,1,1
2022,ES,6574,ES42,1,1087.50726,1,1,1
2022,ES,6575,ES42,1,410.01023,1,1,1
2022,ES,6576,ES42,1,701.15110,1,1,1
2022,ES,6577,ES42,1,529.35885,1,1,1
2022,ES,6578,ES42,1,1388.90987,1,1,1
2022,ES,6579,ES42,1,730.43952,1,2,1
2022,ES,6580,ES42,1,1034.32541,1,2,1
2022,ES,6581,ES42,1,680.12659,1,2,1
2022,ES,6582,ES42,1,525.29067,1,2,1
2022,ES,6583,ES42,1,536.85721,1,3,1
2022,ES,6584,ES42,1,618.69261,1,3,1
2022,ES,6585,ES42,1,666.96751,1,3,1
2022,ES,6586,ES42,1,612.45458,1,3,1
2022,ES,6587,ES42,1,932.02426,1,3,1
2022,ES,6588,ES51,1,2143.45674,1,2,1
2022,ES,6589,ES51,1,806.56317,1,2,1
2022,ES,6590,ES51,1,3409.17052,1,2,1
2022,ES,6591,ES51,1,3128.60181,1,1,1
2022,ES,6594,ES61,1,2481.11886,1,1,1
2022,ES,6595,ES51,1,2888.43119,1,2,1
2022,ES,6596,ES51,1,1548.77916,1,2,1
2022,ES,6597,ES51,1,3740.89128,1,2,1
2022,ES,6598,ES43,1,2511.21464,1,3,1
2022,ES,6602,ES51,1,4071.15367,1,1,1
2022,ES,6604,ES51,1,1528.63215,1,3,1
2022,ES,6607,ES51,1,1559.63844,1,3,1
2022,ES,6608,ES61,1,1265.59117,1,2,1
2022,ES,6609,ES61,1,1484.77538,1,2,1
2022,ES,6610,ES61,1,2057.47070,1,2,1
2022,ES,6611,ES61,1,1837.86946,1,2,1
2022,ES,6612,ES61,1,1876.55129,1,2,1
2022,ES,6613,ES61,1,4966.20458,1,2,1
2022,ES,6614,ES61,1,1197.09776,1,2,1
2022,ES,6615,ES61,1,2201.45693,1,2,1
2022,ES,6617,ES61,1,1226.30276,1,1,1
2022,ES,6618,ES61,1,717.34328,1,1,1
2022,ES,6619,ES61,1,2248.73209,1,1,1
2022,ES,6620,ES61,1,2487.20531,1,1,1
2022,ES,6621,ES61,1,1554.48304,1,1,1
2022,ES,6622,ES61,1,1821.79809,1,1,1
2022,ES,6623,ES61,1,2312.34205,1,1,1
2022,ES,6624,ES61,1,1037.58394,1,1,1
2022,ES,6625,ES61,1,1687.77981,1,1,1
2022,ES,6626,ES61,1,1226.30276,1,1,1
2022,ES,6628,ES61,1,953.35611,1,1,1
2022,ES,6630,ES61,1,1235.54326,1,2,1
2022,ES,6631,ES61,1,1550.23811,1,2,1
2022,ES,6632,ES61,1,2703.36080,1,2,1
2022,ES,6633,ES61,1,1429.88658,1,2,1
2022,ES,6634,ES61,1,1042.80782,1,2,1
2022,ES,6635,ES61,1,1566.05888,1,2,1
2022,ES,6636,ES61,1,3578.93494,1,2,1
2022,ES,6637,ES61,1,1949.50270,1,2,1
2022,ES,6638,ES61,1,1909.62563,1,1,1
2022,ES,6640,ES61,1,1157.15684,1,2,1
2022,ES,6641,ES42,1,1327.94440,1,3,1
2022,ES,6643,ES42,1,578.82816,1,3,1
2022,ES,6644,ES42,1,932.02426,1,3,1
2022,ES,6645,ES42,1,981.93489,1,2,1
2022,ES,6646,ES42,1,515.66601,1,2,1
2022,ES,6647,ES42,1,1064.91748,1,3,1
2022,ES,6648,ES42,1,4786.85666,1,2,1
2022,ES,6649,ES42,1,918.42169,1,2,1
2022,ES,6651,ES42,1,1443.04586,1,2,1
2022,ES,6652,ES21,1,1286.20042,1,2,1
2022,ES,6654,ES21,1,2053.60488,1,2,1
2022,ES,6655,ES21,1,480.72253,1,2,1
2022,ES,6657,ES21,1,1043.66113,1,2,1
2022,ES,6659,ES21,1,958.99047,1,2,1
2022,ES,6660,ES21,1,699.54137,1,2,1
2022,ES,6662,ES21,1,2389.10480,1,2,1
2022,ES,6664,ES21,1,1110.79632,1,2,1
2022,ES,6665,ES21,1,348.05340,1,2,1
2022,ES,6666,ES21,1,844.76038,1,2,1
2022,ES,6667,ES21,1,1099.66179,1,3,1
2022,ES,6668,ES21,1,665.18269,1,3,1
2022,ES,6669,ES21,1,1798.11637,1,3,1
2022,ES,6670,ES21,1,1178.86456,1,3,1
2022,ES,6671,ES21,1,1322.72354,1,3,1
2022,ES,6672,ES21,1,929.88755,1,3,1
2022,ES,6673,ES21,1,601.97349,1,2,1
2022,ES,6675,ES21,1,810.71349,1,2,1
2022,ES,6676,ES21,1,795.87661,1,2,1
2022,ES,6677,ES21,1,1592.04194,1,1,1
2022,ES,6679,ES21,1,2098.91354,1,1,1
2022,ES,6681,ES21,1,1047.92078,1,1,1
2022,ES,6682,ES21,1,2274.59184,1,2,1
2022,ES,6683,ES21,1,1233.60241,1,1,1
2022,ES,6685,ES21,1,985.00089,1,1,1
2022,ES,6686,ES21,1,566.69950,1,1,1
2022,ES,6687,ES21,1,1929.76639,1,1,1
2022,ES,6689,ES21,1,1802.29150,1,1,1
2022,ES,6691,ES21,1,1252.62297,1,1,1
2022,ES,6692,ES21,1,3243.66807,1,1,1
2022,ES,6693,ES21,1,1011.21288,1,1,1
2022,ES,6694,ES21,1,3232.58282,1,2,1
2022,ES,6695,ES21,1,1836.96373,1,2,1
2022,ES,6696,ES21,1,2411.87281,1,2,1
2022,ES,6697,ES21,1,1503.41726,1,2,1
2022,ES,6700,ES21,1,3680.12103,1,2,1
2022,ES,6702,ES21,1,764.38072,1,2,1
2022,ES,6704,ES21,1,946.21428,1,2,1
2022,ES,6705,ES21,1,929.09951,1,2,1
2022,ES,6707,ES21,1,1037.84574,1,3,1
2022,ES,6708,ES21,1,1090.10198,1,2,1
2022,ES,6709,ES21,1,1230.78149,1,2,1
2022,ES,6710,ES21,1,1536.14206,1,2,1
2022,ES,6711,ES21,1,1278.93175,1,2,1
2022,ES,6712,ES21,1,1207.46821,1,2,1
2022,ES,6713,ES21,1,1302.35192,1,2,1
2022,ES,6714,ES21,1,810.71349,1,2,1
2022,ES,6715,ES21,1,830.54824,1,2,1
2022,ES,6716,ES21,1,1181.09972,1,2,1
2022,ES,6717,ES21,1,1103.30638,1,2,1
2022,ES,6718,ES21,1,793.70409,1,2,1
2022,ES,6719,ES21,1,1395.20417,1,2,1
2022,ES,6720,ES21,1,1043.66113,1,2,1
2022,ES,6721,ES21,1,1043.66113,1,2,1
2022,ES,6722,ES21,1,1031.68376,1,2,1
2022,ES,6723,ES21,1,652.43878,1,2,1
2022,ES,6724,ES21,1,856.86379,1,2,1
2022,ES,6725,ES21,1,808.32584,1,2,1
2022,ES,6728,ES21,1,1798.11637,1,2,1
2022,ES,6729,ES21,1,2533.15985,1,2,1
2022,ES,6730,ES21,1,1059.98626,1,2,1
2022,ES,6731,ES21,1,1588.46392,1,2,1
2022,ES,6732,ES21,1,1277.12861,1,2,1
2022,ES,6733,ES21,1,2293.56228,1,2,1
2022,ES,6734,ES21,1,2205.23230,1,2,1
2022,ES,6735,ES21,1,2077.58910,1,2,1
2022,ES,6736,ES21,1,1120.56449,1,2,1
2022,ES,6737,ES21,1,1059.98626,1,2,1
2022,ES,6738,ES21,1,916.51618,1,2,1
2022,ES,6739,ES21,1,1009.32362,1,2,1
2022,ES,6742,ES21,1,1025.35193,1,2,1
2022,ES,6743,ES61,1,2587.30033,1,2,1
2022,ES,6744,ES61,1,822.82677,1,2,1
2022,ES,6746,ES61,1,1826.62156,1,2,1
2022,ES,6747,ES61,1,814.26529,1,2,1
2022,ES,6748,ES61,1,1208.93917,1,2,1
2022,ES,6749,ES61,1,932.77725,1,2,1
2022,ES,6750,ES61,1,2618.05963,1,1,1
2022,ES,6751,ES61,1,1065.79108,1,1,1
2022,ES,6752,ES61,1,1300.74686,1,1,1
2022,ES,6753,ES61,1,1936.45827,1,1,1
2022,ES,6754,ES61,1,1208.05480,1,1,1
2022,ES,6755,ES61,1,1264.66448,1,1,1
2022,ES,6756,ES61,1,3464.90450,1,1,1
2022,ES,6757,ES61,1,1446.39384,1,1,1
2022,ES,6758,ES61,1,1487.67703,1,1,1
2022,ES,6759,ES61,1,3780.83370,1,1,1
2022,ES,6760,ES61,1,1677.53139,1,1,1
2022,ES,6761,ES61,1,924.21347,1,2,1
2022,ES,6762,ES61,1,3790.29052,1,2,1
2022,ES,6763,ES61,1,1511.72164,1,2,1
2022,ES,6764,ES61,1,893.22049,1,2,1
2022,ES,6765,ES61,1,1227.71310,1,2,1
2022,ES,6766,ES61,1,2187.31136,1,2,1
2022,ES,6768,ES24,1,834.44959,1,2,1
2022,ES,6769,ES24,1,949.47696,1,2,1
2022,ES,6770,ES24,1,1615.63244,1,2,1
2022,ES,6771,ES24,1,605.39940,1,2,1
2022,ES,6772,ES24,1,713.93861,1,2,1
2022,ES,6773,ES24,1,314.59011,1,2,1
2022,ES,6774,ES24,1,560.17668,1,2,1
2022,ES,6775,ES24,1,317.61660,1,2,1
2022,ES,6776,ES24,1,374.38058,1,2,1
2022,ES,6778,ES24,1,480.82546,1,2,1
2022,ES,6779,ES24,1,403.12606,1,2,1
2022,ES,6780,ES24,1,833.93008,1,2,1
2022,ES,6783,ES24,1,469.96891,1,2,1
2022,ES,6784,ES24,1,236.94382,1,2,1
2022,ES,6785,ES24,1,1170.44031,1,2,1
2022,ES,6787,ES24,1,558.57944,1,2,1
2022,ES,6788,ES24,1,428.97969,1,2,1
2022,ES,6789,ES24,1,462.73483,1,2,1
2022,ES,6791,ES24,1,1153.03723,1,2,1
2022,ES,6792,ES24,1,1187.49249,1,2,1
2022,ES,6795,ES24,1,838.45168,1,2,1
2022,ES,6796,ES24,1,816.95900,1,3,1
2022,ES,6797,ES24,1,537.61902,1,3,1
2022,ES,6798,ES24,1,438.42962,1,3,1
2022,ES,6799,ES24,1,833.75764,1,3,1
2022,ES,6800,ES24,1,334.56034,1,3,1
2022,ES,6801,ES24,1,274.90490,1,3,1
2022,ES,6802,ES41,1,500.48463,1,1,1
2022,ES,6804,ES24,1,866.80063,1,3,1
2022,ES,6805,ES24,1,312.74564,1,3,1
2022,ES,6807,ES24,1,465.41824,1,3,1
2022,ES,6809,ES24,1,297.14122,1,3,1
2022,ES,6810,ES24,1,866.80063,1,3,1
2022,ES,6812,ES24,1,468.13236,1,2,1
2022,ES,6813,ES24,1,522.60348,1,2,1
2022,ES,6814,ES24,1,349.83720,1,2,1
2022,ES,6815,ES24,1,671.99939,1,2,1
2022,ES,6816,ES24,1,658.18649,1,2,1
2022,ES,6817,ES24,1,681.33417,1,2,1
2022,ES,6818,ES24,1,537.61902,1,2,1
2022,ES,6819,ES24,1,465.41824,1,2,1
2022,ES,6820,ES24,1,537.61902,1,2,1
2022,ES,6821,ES24,1,438.14581,1,2,1
2022,ES,6822,ES24,1,438.74633,1,2,1
2022,ES,6823,ES24,1,458.25780,1,2,1
2022,ES,6824,ES24,1,484.66989,1,2,1
2022,ES,6826,ES24,1,406.08660,1,3,1
2022,ES,6828,ES24,1,1250.33570,1,3,1
2022,ES,6829,ES24,1,554.17629,1,3,1
2022,ES,6830,ES24,1,1007.88694,1,3,1
2022,ES,6831,ES24,1,401.45268,1,3,1
2022,ES,6832,ES24,1,665.09480,1,3,1
2022,ES,6833,ES24,1,392.21256,1,3,1
2022,ES,6834,ES61,1,3283.63512,1,2,1
2022,ES,6835,ES61,1,3283.63512,1,2,1
2022,ES,6836,ES61,1,1247.04033,1,2,1
2022,ES,6837,ES61,1,2871.03850,1,2,1
2022,ES,6838,ES61,1,1050.70023,1,2,1
2022,ES,6839,ES61,1,2668.07249,1,2,1
2022,ES,6840,ES61,1,1399.43659,1,2,1
2022,ES,6841,ES61,1,984.49809,1,3,1
2022,ES,6844,ES61,1,4966.20458,1,3,1
2022,ES,6845,ES41,1,1401.61241,1,2,1
2022,ES,6846,ES41,1,627.97686,1,2,1
2022,ES,6847,ES41,1,743.66036,1,2,1
2022,ES,6848,ES41,1,1561.88697,1,2,1
2022,ES,6849,ES41,1,1102.24067,1,2,1
2022,ES,6850,ES41,1,744.84405,1,2,1
2022,ES,6851,ES41,1,1401.61241,1,2,1
2022,ES,6852,ES41,1,1061.68919,1,2,1
2022,ES,6853,ES41,1,872.08144,1,2,1
2022,ES,6854,ES41,1,646.80048,1,1,1
2022,ES,6855,ES41,1,644.53296,1,1,1
2022,ES,6856,ES41,1,846.93005,1,1,1
2022,ES,6857,ES41,1,1260.02887,1,1,1
2022,ES,6859,ES41,1,628.45937,1,1,1
2022,ES,6860,ES41,1,705.23786,1,1,1
2022,ES,6861,ES41,1,1784.47077,1,1,1
2022,ES,6862,ES41,1,786.14208,1,1,1
2022,ES,6863,ES41,1,2807.26005,1,1,1
2022,ES,6866,ES41,1,856.18802,1,1,1
2022,ES,6867,ES41,1,1830.89219,1,1,1
2022,ES,6868,ES41,1,728.20150,1,1,1
2022,ES,6869,ES41,1,741.11576,1,1,1
2022,ES,6870,ES41,1,677.92367,1,1,1
2022,ES,6871,ES41,1,375.84171,1,1,1
2022,ES,6874,ES41,1,1112.96319,1,1,1
2022,ES,6875,ES41,1,1122.49632,1,1,1
2022,ES,6876,ES41,1,608.48723,1,1,1
2022,ES,6877,ES41,1,785.12891,1,1,1
2022,ES,6879,ES41,1,556.16397,1,1,1
2022,ES,6880,ES41,1,666.87499,1,1,1
2022,ES,6881,ES41,1,1308.45922,1,1,1
2022,ES,6883,ES41,1,860.00612,1,1,1
2022,ES,6884,ES41,1,589.01935,1,1,1
2022,ES,6886,ES41,1,791.80958,1,1,1
2022,ES,6887,ES41,1,381.64447,1,1,1
2022,ES,6888,ES41,1,654.48414,1,1,1
2022,ES,6889,ES41,1,413.57990,1,1,1
2022,ES,6890,ES41,1,1020.22545,1,1,1
2022,ES,6892,ES41,1,1031.59950,1,2,1
2022,ES,6893,ES41,1,865.84240,1,2,1
2022,ES,6894,ES41,1,1032.81918,1,2,1
2022,ES,6895,ES41,1,754.58622,1,2,1
2022,ES,6896,ES41,1,1710.14395,1,2,1
2022,ES,6897,ES41,1,1286.94293,1,2,1
2022,ES,6899,ES41,1,413.07553,1,3,1
2022,ES,6900,ES41,1,967.92036,1,3,1
2022,ES,6901,ES41,1,989.75376,1,3,1
2022,ES,6902,ES41,1,995.30420,1,3,1
2022,ES,6903,ES41,1,1425.22325,1,3,1
2022,ES,6904,ES41,1,1025.03701,1,3,1
2022,ES,6905,ES41,1,451.76515,1,3,1
2022,ES,6906,ES41,1,1401.61241,1,3,1
2022,ES,6907,ES41,1,762.93101,1,3,1
2022,ES,6908,ES41,1,3021.91811,1,3,1
2022,ES,6909,ES41,1,779.51669,1,3,1
2022,ES,6910,ES41,1,858.23151,1,3,1
2022,ES,6911,ES41,1,1401.61241,1,3,1
2022,ES,6912,ES41,1,1088.95279,1,3,1
2022,ES,6913,ES41,1,499.79513,1,3,1
2022,ES,6914,ES41,1,678.49925,1,3,1
2022,ES,6915,ES41,1,816.55494,1,2,1
2022,ES,6916,ES41,1,1012.20013,1,3,1
2022,ES,6917,ES11,1,1189.68092,1,1,1
2022,ES,6918,ES41,1,895.59781,1,3,1
2022,ES,6919,ES51,1,4635.39584,1,2,1
2022,ES,6920,ES51,1,953.60601,1,2,1
2022,ES,6921,ES51,1,1433.18683,1,2,1
2022,ES,6923,ES51,1,6995.64779,1,2,1
2022,ES,6925,ES51,1,1179.63616,1,3,1
2022,ES,6928,ES51,1,1257.34982,1,3,1
2022,ES,6929,ES51,1,1437.35365,1,1,1
2022,ES,6930,ES51,1,1680.11557,1,1,1
2022,ES,6931,ES51,1,3469.86574,1,1,1
2022,ES,6933,ES51,1,2673.35361,1,1,1
2022,ES,6934,ES51,1,2409.94770,1,1,1
2022,ES,6935,ES51,1,971.44717,1,1,1
2022,ES,6937,ES51,1,1386.86821,1,3,1
2022,ES,6938,ES51,1,2952.12727,1,1,1
2022,ES,6939,ES51,1,4053.85863,1,2,1
2022,ES,6941,ES51,1,4025.54794,1,2,1
2022,ES,6942,ES51,1,2287.67524,1,2,1
2022,ES,6943,ES23,1,358.03786,1,3,1
2022,ES,6944,ES23,1,134.20489,1,3,1
2022,ES,6946,ES23,1,148.25188,1,2,1
2022,ES,6947,ES23,1,265.61782,1,2,1
2022,ES,6948,ES23,1,128.85404,1,2,1
2022,ES,6949,ES23,1,267.59460,1,2,1
2022,ES,6950,ES23,1,319.00877,1,2,1
2022,ES,6952,ES23,1,209.26848,1,2,1
2022,ES,6953,ES23,1,276.14833,1,2,1
2022,ES,6954,ES23,1,120.10683,1,2,1
2022,ES,6955,ES23,1,233.50082,1,2,1
2022,ES,6956,ES23,1,315.92471,1,2,1
2022,ES,6958,ES23,1,163.36056,1,2,1
2022,ES,6961,ES23,1,171.71006,1,2,1
2022,ES,6962,ES23,1,126.21493,1,2,1
2022,ES,6963,ES23,1,123.47425,1,2,1
2022,ES,6964,ES23,1,127.18470,1,2,1
2022,ES,6965,ES23,1,365.39124,1,2,1
2022,ES,6966,ES23,1,262.26676,1,2,1
2022,ES,6969,ES23,1,91.34312,1,2,1
2022,ES,6970,ES23,1,129.08824,1,1,1
2022,ES,6973,ES23,1,213.17836,1,3,1
2022,ES,6974,ES23,1,188.57931,1,3,1
2022,ES,6975,ES23,1,93.40031,1,3,1
2022,ES,6976,ES23,1,59.13923,1,3,1
2022,ES,6977,ES23,1,547.34475,1,3,1
2022,ES,6978,ES23,1,477.83653,1,3,1
2022,ES,6979,ES23,1,477.83653,1,3,1
2022,ES,6980,ES23,1,191.43312,1,1,1
2022,ES,6981,ES23,1,550.36286,1,1,1
2022,ES,6983,ES23,1,160.87766,1,1,1
2022,ES,6986,ES23,1,169.82114,1,1,1
2022,ES,6987,ES23,1,628.03130,1,1,1
2022,ES,6988,ES23,1,216.11673,1,3,1
2022,ES,6989,ES23,1,137.51323,1,3,1
2022,ES,6990,ES23,1,141.59943,1,3,1
2022,ES,6991,ES23,1,179.92077,1,3,1
2022,ES,6992,ES23,1,290.40156,1,3,1
2022,ES,6993,ES23,1,73.98829,1,2,1
2022,ES,6995,ES23,1,157.53957,1,2,1
2022,ES,6996,ES23,1,358.27317,1,2,1
2022,ES,6998,ES23,1,101.23924,1,2,1
